GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Apache Commons Configuration,org.apache.commons.configuration2,DynamicCombinedConfiguration.CurrentConfigHolder,0,35,0,2,0,10,0,7,0,6
Apache Commons Configuration,org.apache.commons.configuration2,DataConfiguration,22,734,2,10,4,140,4,100,2,96
Apache Commons Configuration,org.apache.commons.configuration2,PropertiesConfiguration,54,470,9,55,18,139,9,50,0,27
Apache Commons Configuration,org.apache.commons.configuration2,PropertiesConfiguration.PropertiesReader,0,193,1,11,0,52,1,19,0,14
Apache Commons Configuration,org.apache.commons.configuration2,JSONConfiguration,19,61,0,0,8,14,1,4,1,4
Apache Commons Configuration,org.apache.commons.configuration2,SubnodeConfiguration,0,99,0,6,0,27,0,14,0,11
Apache Commons Configuration,org.apache.commons.configuration2,YAMLConfiguration,56,49,0,0,23,17,3,5,3,5
Apache Commons Configuration,org.apache.commons.configuration2,BaseHierarchicalConfiguration.new BaseHierarchicalConfiguration() {...},5,13,0,0,1,2,1,2,1,2
Apache Commons Configuration,org.apache.commons.configuration2,BaseHierarchicalConfiguration.new EventListener() {...},0,11,0,0,0,3,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2,PrefixedKeysIterator,9,75,3,13,2,18,3,10,0,5
Apache Commons Configuration,org.apache.commons.configuration2,ConfigurationMap.ConfigurationSet.Entry,13,20,0,0,3,6,1,3,1,3
Apache Commons Configuration,org.apache.commons.configuration2,SystemConfiguration,4,77,1,5,2,21,2,7,1,5
Apache Commons Configuration,org.apache.commons.configuration2,INIConfiguration.GlobalSectionNodeModel.new NodeHandlerDecorator() {...},5,97,1,7,0,26,1,11,0,8
Apache Commons Configuration,org.apache.commons.configuration2,DatabaseConfiguration,42,222,0,18,14,73,6,30,6,21
Apache Commons Configuration,org.apache.commons.configuration2,BaseConfigurationXMLReader,0,36,0,0,0,13,0,6,0,6
Apache Commons Configuration,org.apache.commons.configuration2,MapConfiguration,6,141,0,10,2,40,0,19,0,14
Apache Commons Configuration,org.apache.commons.configuration2,HierarchicalConfigurationConverter,1,180,2,16,1,45,2,13,0,6
Apache Commons Configuration,org.apache.commons.configuration2,BaseHierarchicalConfiguration,24,567,1,31,9,150,1,48,0,33
Apache Commons Configuration,org.apache.commons.configuration2,ConfigurationXMLReader,24,110,1,13,14,41,10,20,9,14
Apache Commons Configuration,org.apache.commons.configuration2,XMLConfiguration,51,899,1,99,15,254,1,86,0,37
Apache Commons Configuration,org.apache.commons.configuration2,CompositeConfiguration,36,562,4,68,14,143,4,57,0,25
Apache Commons Configuration,org.apache.commons.configuration2,ConfigurationMap.ConfigurationSet,0,28,0,2,0,9,0,4,0,3
Apache Commons Configuration,org.apache.commons.configuration2,AbstractHierarchicalConfiguration.DefinedVisitor,0,24,0,4,0,7,0,6,0,4
Apache Commons Configuration,org.apache.commons.configuration2,XMLConfiguration.new DefaultHandler() {...},0,8,0,0,0,2,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2,CombinedConfiguration.ConfigData,0,167,0,8,0,49,0,14,0,10
Apache Commons Configuration,org.apache.commons.configuration2,JNDIConfiguration,33,376,11,35,9,113,12,30,3,16
Apache Commons Configuration,org.apache.commons.configuration2,ImmutableConfigurationInvocationHandler.ImmutableIterator,0,19,0,0,0,7,0,4,0,4
Apache Commons Configuration,org.apache.commons.configuration2,INIConfiguration.GlobalSectionNodeModel,0,11,0,0,0,3,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2,BaseHierarchicalConfiguration.InterpolatedVisitor,27,175,4,10,6,50,3,17,0,13
Apache Commons Configuration,org.apache.commons.configuration2,AbstractConfiguration.new EventListener() {...},8,6,0,0,2,1,1,1,1,1
Apache Commons Configuration,org.apache.commons.configuration2,FindNodeVisitor,0,25,0,2,0,10,0,6,0,5
Apache Commons Configuration,org.apache.commons.configuration2,AbstractConfiguration.new Object() {...},19,0,0,0,1,0,1,0,1,0
Apache Commons Configuration,org.apache.commons.configuration2.event,EventListenerRegistrationData,16,55,1,11,4,18,2,9,1,4
Apache Commons Configuration,org.apache.commons.configuration2.event,EventListenerList.new Iterable() {...},0,15,0,0,0,2,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.event,BaseEventSource,6,215,0,20,0,60,0,27,0,17
Apache Commons Configuration,org.apache.commons.configuration2.event,ConfigurationErrorEvent,0,48,0,0,0,17,0,6,0,6
Apache Commons Configuration,org.apache.commons.configuration2.event,EventType,0,64,0,6,0,20,0,9,0,6
Apache Commons Configuration,org.apache.commons.configuration2.event,EventListenerList,0,174,1,21,0,51,1,23,0,13
Apache Commons Configuration,org.apache.commons.configuration2.event,ConfigurationEvent,0,78,0,0,0,28,0,5,0,5
Apache Commons Configuration,org.apache.commons.configuration2.event,Event,0,75,0,2,0,18,0,6,0,5
Apache Commons Configuration,org.apache.commons.configuration2.event,EventListenerList.EventListenerIterator,0,110,0,14,0,35,0,16,0,9
Apache Commons Configuration,org.apache.commons.configuration2.convert,DefaultConversionHandler.new ConfigurationInterpolator() {...},0,5,0,0,0,2,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.convert,DefaultConversionHandler,0,303,0,46,0,72,0,41,0,18
Apache Commons Configuration,org.apache.commons.configuration2.convert,ListDelimiterHandler.new ValueTransformer() {...},0,5,0,0,0,2,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.convert,DisabledListDelimiterHandler,0,26,0,0,0,9,0,5,0,5
Apache Commons Configuration,org.apache.commons.configuration2.convert,DefaultListDelimiterHandler,0,169,0,26,0,45,0,18,0,5
Apache Commons Configuration,org.apache.commons.configuration2.convert,PropertyConverter,121,1024,22,132,20,199,24,78,2,23
Apache Commons Configuration,org.apache.commons.configuration2.convert,ListDelimiterHandler,0,5,0,0,0,2,0,1,0,1
Apache Commons Configuration,org.apache.commons.configuration2.convert,AbstractListDelimiterHandler,5,133,1,21,1,31,1,17,0,7
Apache Commons Configuration,org.apache.commons.configuration2.convert,LegacyListDelimiterHandler,4,240,5,33,2,68,6,22,1,8
Apache Commons Configuration,org.apache.commons.configuration2.ex,ConfigurationException,0,16,0,0,0,8,0,4,0,4
Apache Commons Configuration,org.apache.commons.configuration2.ex,ConversionException,7,9,0,0,4,4,2,2,2,2
Apache Commons Configuration,org.apache.commons.configuration2.ex,ConfigurationRuntimeException,0,22,0,0,0,10,0,5,0,5
Apache Commons Configuration,org.apache.commons.configuration2.tree.xpath,ConfigurationNodePointerFactory.NodeWrapper,0,15,0,0,0,6,0,3,0,3
Apache Commons Configuration,org.apache.commons.configuration2.tree.xpath,ConfigurationNodePointerFactory,18,28,2,2,5,8,2,5,1,4
Apache Commons Configuration,org.apache.commons.configuration2.tree.xpath,XPathContextFactory,0,13,0,0,0,6,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.tree.xpath,ConfigurationNodeIteratorAttribute,0,100,0,12,0,25,0,11,0,5
Apache Commons Configuration,org.apache.commons.configuration2.tree.xpath,ConfigurationNodeIteratorChildren,0,197,0,30,0,49,0,22,0,7
Apache Commons Configuration,org.apache.commons.configuration2.tree.xpath,XPathExpressionEngine,17,462,1,57,5,125,1,45,0,17
Apache Commons Configuration,org.apache.commons.configuration2.tree.xpath,ConfigurationNodePointer,4,136,1,11,2,34,2,22,1,17
Apache Commons Configuration,org.apache.commons.configuration2.tree.xpath,ConfigurationNodeIteratorBase,0,127,2,14,0,25,2,18,0,12
Apache Commons Configuration,org.apache.commons.configuration2.tree.xpath,ConfigurationAttributePointer,2,67,1,3,1,23,2,14,1,13
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,MultiFileConfigurationBuilderProvider.ReloadableWrapperBuilder,0,13,0,0,0,4,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,CombinedConfigurationBuilder.ConfigurationSourceData,12,219,1,15,3,65,1,20,0,13
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,MultiFileConfigurationBuilderProvider.WrapperBuilder,0,24,0,0,0,8,0,4,0,4
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,FileExtensionConfigurationBuilderProvider,0,89,1,13,0,24,1,12,0,6
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,ConfigurationDeclaration,4,87,0,14,2,33,2,15,2,8
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,CombinedConfigurationBuilder,24,956,10,66,5,283,10,70,0,42
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,MultiFileBuilderParametersImpl,0,71,0,4,0,23,0,12,0,10
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,MultiWrapDynaClass,6,76,0,4,1,16,1,8,1,6
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,ReloadingCombinedConfigurationBuilder,0,85,0,4,0,29,0,11,0,9
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,ReloadingMultiFileConfigurationBuilder,0,47,0,0,0,13,0,6,0,6
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,MultiFileConfigurationBuilder.new EventListener() {...},0,11,0,0,0,3,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,CombinedConfigurationBuilder.new EventListener() {...},3,26,0,0,0,5,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,CombinedBuilderParametersImpl,6,230,0,20,1,71,1,34,1,24
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,MultiFileConfigurationBuilder,9,418,2,30,3,118,2,35,0,21
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,MultiFileConfigurationBuilderProvider,1,61,1,3,1,17,1,5,0,4
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,CombinedConfigurationBuilderProvider,0,65,0,2,0,20,0,5,0,4
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,MultiWrapDynaBean,0,152,0,10,0,34,0,17,0,12
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,ReloadingMultiFileConfigurationBuilder.new CombinedReloadingController() {...},0,37,0,2,0,9,0,3,0,2
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,CombinedConfigurationBuilder.ConfigurationSourceData.new EventListener() {...},0,11,0,0,0,3,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,BaseConfigurationBuilderProvider,6,241,0,18,2,68,0,26,0,17
Apache Commons Configuration,org.apache.commons.configuration2.builder.fluent,Parameters,0,185,0,2,0,44,0,17,0,16
Apache Commons Configuration,org.apache.commons.configuration2.builder.fluent,Configurations,0,251,0,2,0,42,0,39,0,38
Apache Commons Configuration,org.apache.commons.configuration2.builder.fluent,Parameters.ParametersIfcInvocationHandler,0,33,0,6,0,8,0,6,0,3
Apache Commons Configuration,org.apache.commons.configuration2.builder,FileBasedConfigurationBuilder,0,276,1,39,0,89,1,38,0,19
Apache Commons Configuration,org.apache.commons.configuration2.builder,BuilderConfigurationWrapperFactory.EventSourceSupport,21,39,0,0,1,7,2,2,2,2
Apache Commons Configuration,org.apache.commons.configuration2.builder,AutoSaveListener,0,73,0,12,0,22,0,13,0,7
Apache Commons Configuration,org.apache.commons.configuration2.builder,HierarchicalBuilderParametersImpl,0,22,0,0,0,6,0,3,0,3
Apache Commons Configuration,org.apache.commons.configuration2.builder,PropertiesBuilderParametersImpl,0,39,0,0,0,10,0,5,0,5
Apache Commons Configuration,org.apache.commons.configuration2.builder,DefaultParametersManager.DefaultHandlerData,0,47,1,11,0,12,1,8,0,3
Apache Commons Configuration,org.apache.commons.configuration2.builder,CopyObjectDefaultHandler,0,33,0,2,0,14,0,4,0,3
Apache Commons Configuration,org.apache.commons.configuration2.builder,ConfigurationBuilderEvent,0,28,0,0,0,10,0,3,0,3
Apache Commons Configuration,org.apache.commons.configuration2.builder,FileBasedBuilderParametersImpl,0,206,0,18,0,66,0,30,0,21
Apache Commons Configuration,org.apache.commons.configuration2.builder,DefaultReloadingDetectorFactory,0,20,0,2,0,5,0,3,0,2
Apache Commons Configuration,org.apache.commons.configuration2.builder,ReloadingFileBasedConfigurationBuilder.new ReloadingDetector() {...},0,28,0,6,0,7,0,6,0,3
Apache Commons Configuration,org.apache.commons.configuration2.builder,ConfigurationBuilderResultCreatedEvent,0,25,0,2,0,10,0,4,0,3
Apache Commons Configuration,org.apache.commons.configuration2.builder,ReloadingBuilderSupportListener,0,38,0,2,0,18,0,4,0,3
Apache Commons Configuration,org.apache.commons.configuration2.builder,JndiBuilderParametersImpl,0,15,0,0,0,5,0,3,0,3
Apache Commons Configuration,org.apache.commons.configuration2.builder,BasicBuilderParameters,6,453,0,46,2,124,0,52,0,29
Apache Commons Configuration,org.apache.commons.configuration2.builder,BasicConfigurationBuilder.new BeanDeclaration() {...},2,23,0,0,1,6,1,6,1,6
Apache Commons Configuration,org.apache.commons.configuration2.builder,ReloadingFileBasedConfigurationBuilder,0,87,0,2,0,29,0,12,0,11
Apache Commons Configuration,org.apache.commons.configuration2.builder,BasicConfigurationBuilder,5,450,1,39,1,136,1,55,0,36
Apache Commons Configuration,org.apache.commons.configuration2.builder,INIBuilderParametersImpl,13,9,0,0,3,3,1,2,1,2
Apache Commons Configuration,org.apache.commons.configuration2.builder,XMLBuilderParametersImpl,0,71,0,0,0,18,0,9,0,9
Apache Commons Configuration,org.apache.commons.configuration2.builder,BuilderConfigurationWrapperFactory.BuilderConfigurationWrapperInvocationHandler,0,47,0,4,0,12,0,6,0,4
Apache Commons Configuration,org.apache.commons.configuration2.builder,BuilderConfigurationWrapperFactory,0,71,0,6,0,25,0,9,0,6
Apache Commons Configuration,org.apache.commons.configuration2.builder,DatabaseBuilderParametersImpl,0,46,0,0,0,15,0,8,0,8
Apache Commons Configuration,org.apache.commons.configuration2.builder,DefaultParametersManager,0,93,0,12,0,27,0,12,0,6
Apache Commons Configuration,org.apache.commons.configuration2.builder,EventListenerParameters,0,26,0,0,0,9,0,5,0,5
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandler.new FileHandler.Updater() {...},0,17,0,0,0,3,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,AbsoluteNameLocationStrategy,0,24,0,6,0,6,0,5,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandler.new FileHandler.Updater() {...},0,25,0,0,0,3,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandler.new FileHandler.Updater() {...},0,21,0,0,0,4,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandler.new FileHandler.Updater() {...},0,21,0,0,0,4,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandler.new SynchronizerSupport() {...},3,5,0,0,2,3,2,3,2,3
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandler.new FileHandler.Updater() {...},0,17,0,0,0,3,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandlerListenerAdapter,0,8,0,0,0,6,0,6,0,6
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandler.new FileHandler.Updater() {...},0,17,0,0,0,3,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandler.new FileHandler.Updater() {...},0,17,0,0,0,3,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandler.new FileHandler.Updater() {...},0,23,0,0,0,4,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,FileLocatorUtils,16,500,5,69,4,128,6,56,1,24
Apache Commons Configuration,org.apache.commons.configuration2.io,FileSystemLocationStrategy,0,10,0,0,0,3,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,BasePathLocationStrategy,0,21,0,4,0,8,0,4,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,DefaultFileSystem,118,183,10,30,23,57,11,19,2,8
Apache Commons Configuration,org.apache.commons.configuration2.io,CombinedLocationStrategy,0,53,0,8,0,17,0,7,0,3
Apache Commons Configuration,org.apache.commons.configuration2.io,VerifiableOutputStream,0,3,0,0,0,1,0,1,0,1
Apache Commons Configuration,org.apache.commons.configuration2.io,FileSystem,4,22,0,2,2,7,1,6,1,5
Apache Commons Configuration,org.apache.commons.configuration2.io,DefaultFileSystem.HttpOutputStream,14,49,0,2,5,14,3,6,3,5
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandler.Updater,0,32,1,1,0,9,1,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,VFSFileSystem,442,95,59,13,108,28,40,6,5,5
Apache Commons Configuration,org.apache.commons.configuration2.io,FileLocator.FileLocatorBuilder,0,68,0,2,0,24,0,10,0,9
Apache Commons Configuration,org.apache.commons.configuration2.io,HomeDirectoryLocationStrategy,0,69,0,10,0,24,0,13,0,8
Apache Commons Configuration,org.apache.commons.configuration2.io,FileLocator,0,155,0,6,0,38,0,14,0,11
Apache Commons Configuration,org.apache.commons.configuration2.io,ConfigurationLogger,0,90,0,4,0,32,0,18,0,16
Apache Commons Configuration,org.apache.commons.configuration2.io,VFSFileSystem.VFSURLStreamHandler,12,0,0,0,4,0,2,0,2,0
Apache Commons Configuration,org.apache.commons.configuration2.io,FileUtils,40,110,8,14,4,25,7,8,1,3
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandler,63,923,4,74,19,311,4,112,0,77
Apache Commons Configuration,org.apache.commons.configuration2.io,ProvidedURLLocationStrategy,0,6,0,0,0,2,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,ClasspathLocationStrategy,0,13,0,2,0,3,0,3,0,2
Apache Commons Configuration,org.apache.commons.configuration2.sync,NoOpSynchronizer,21,23,0,0,1,7,2,6,2,6
Apache Commons Configuration,org.apache.commons.configuration2.sync,LockMode,5,45,0,0,0,6,1,3,1,3
Apache Commons Configuration,org.apache.commons.configuration2.sync,ReadWriteSynchronizer,0,38,0,2,0,14,0,8,0,7
Apache Commons Configuration,org.apache.commons.configuration2.plist,TokenMgrError,169,0,18,0,39,0,19,0,6,0
Apache Commons Configuration,org.apache.commons.configuration2.plist,XMLPropertyListConfiguration,141,486,14,46,31,110,11,30,1,10
Apache Commons Configuration,org.apache.commons.configuration2.plist,PropertyListConfiguration.DateSeparatorParser,0,50,0,2,0,10,0,4,0,3
Apache Commons Configuration,org.apache.commons.configuration2.plist,XMLPropertyListConfiguration.ArrayNodeBuilder,0,19,0,0,0,5,0,3,0,3
Apache Commons Configuration,org.apache.commons.configuration2.plist,XMLPropertyListConfiguration.new EntityResolver() {...},0,15,0,0,0,3,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.plist,Token,14,20,0,0,5,7,4,3,4,3
Apache Commons Configuration,org.apache.commons.configuration2.plist,ParseException,179,190,22,10,34,33,20,5,2,3
Apache Commons Configuration,org.apache.commons.configuration2.plist,XMLPropertyListConfiguration.XMLPropertyListHandler,12,274,4,38,1,75,4,27,0,10
Apache Commons Configuration,org.apache.commons.configuration2.plist,PropertyListConfiguration.DateTimeZoneParser,0,69,0,2,0,18,0,4,0,3
Apache Commons Configuration,org.apache.commons.configuration2.plist,PropertyListParserTokenManager,630,1288,153,145,169,281,114,83,7,20
Apache Commons Configuration,org.apache.commons.configuration2.plist,PropertyListParser.JJCalls,0,3,0,0,0,1,0,1,0,1
Apache Commons Configuration,org.apache.commons.configuration2.plist,PropertyListConfiguration.DateComponentParser,0,40,0,4,0,9,0,5,0,3
Apache Commons Configuration,org.apache.commons.configuration2.plist,PropertyListConfiguration.DateFieldParser,0,72,0,0,0,17,0,4,0,4
Apache Commons Configuration,org.apache.commons.configuration2.plist,XMLPropertyListConfiguration.PListNodeBuilder,38,159,3,5,10,42,2,16,0,14
Apache Commons Configuration,org.apache.commons.configuration2.plist,SimpleCharStream,752,304,40,20,130,72,47,20,24,12
Apache Commons Configuration,org.apache.commons.configuration2.plist,PropertyListParser.LookaheadSuccess,0,3,0,0,0,1,0,1,0,1
Apache Commons Configuration,org.apache.commons.configuration2.plist,PropertyListParser,635,1001,92,110,101,217,77,74,11,37
Apache Commons Configuration,org.apache.commons.configuration2.plist,PropertyListConfiguration,114,593,21,63,24,137,19,38,1,14
Apache Commons Configuration,org.apache.commons.configuration2.plist,PropertyListParserConstants,0,124,0,0,0,32,0,1,0,1
